ID,ID2,Item Title,Final URL,Image URL,Item Subtitle,Item Description,Item Category,Price
"Chevrolet Traverse","1GNKRFKD6HJ252074","2017 Chevrolet Traverse","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_LS-Austin-TX/2921546023","http://inventory-dmg.assets-cdk.com/0/8/3/13860581380.jpg","Traverse","MSRP: $33,320.00  
Consumer Cash Program (Exp.02/28/2017): $1,000.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Consumer Cash Program 17-40ACA expires:2/28/2017 Tax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details.","New","31320 USD"
"Chevrolet Traverse","1GNKRFKD8HJ142708","2017 Chevrolet Traverse","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_LS-Austin-TX/2946658423","http://inventory-dmg.assets-cdk.com/3/4/1/14010384143.jpg","Traverse","MSRP: $32,820.00  
  
Dealer Discounts: $1,500.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Dealer Discount of $1,500.00 has been applied. Price and special offer are subject to change","New","29194 USD"
"Chevrolet Traverse","1GNKRFKD2HJ141120","2017 Chevrolet Traverse","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_LS-Austin-TX/2949655503","http://inventory-dmg.assets-cdk.com/5/6/3/14034156365.jpg","Traverse","MSRP: $32,820.00  
Total GM Cash Rebates (Exp.01/01/2017): $500.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Final price includes Dealer Discount, GM Cash Rebates and includes any dealer installed options. Tax Title and License Fee Extra. Additional discounts may be available to TX residents. Contact dealership for details.","New","29194 USD"
"Chevrolet Traverse","1GNKRFKD6HJ146868","2017 Chevrolet Traverse","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_LS-Austin-TX/2956059053","http://inventory-dmg.assets-cdk.com/6/5/2/14077245256.jpg","Traverse","MSRP: $33,970.00  
Total GM Cash Rebates (Exp.01/01/2017): $500.00  
Dealer Discounts: $913.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Final price includes Dealer Discount, GM Cash Rebates and includes any dealer installed options. Tax Title and License Fee Extra. Additional discounts may be available to TX residents. Contact dealership for details.","New","30252 USD"
"Chevrolet Traverse","1GNKRFKD2HJ246966","2017 Chevrolet Traverse","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_LS-Austin-TX/2964707853","http://inventory-dmg.assets-cdk.com/4/8/8/14179389884.jpg","Traverse","MSRP: $33,320.00  
Total GM Cash Rebates (Exp.01/02/2018): $1,000.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Final price includes Dealer Discount, GM Cash Rebates and includes any dealer installed options. Tax Title and License Fee Extra. Additional discounts may be available to TX residents. Contact dealership for details.","New","29654 USD"
"Chevrolet Traverse","1GNKRFED0HJ251255","2017 Chevrolet Traverse","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_LS-Austin-TX/2966989443","http://inventory-dmg.assets-cdk.com/0/0/7/14196934700.jpg","Traverse","MSRP: $32,270.00  
Total GM Cash Rebates (Exp.01/02/2018): $1,000.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Final price includes Dealer Discount, GM Cash Rebates and includes any dealer installed options. Tax Title and License Fee Extra. Additional discounts may be available to TX residents. Contact dealership for details.","New","28688 USD"
"Chevrolet Traverse","1GNKRFED4HJ251968","2017 Chevrolet Traverse","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_LS-Austin-TX/2972379783","http://inventory-dmg.assets-cdk.com/3/5/9/14246982953.jpg","Traverse","MSRP: $32,270.00  
Consumer Cash Program (Exp.02/28/2017): $1,000.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Consumer Cash Program 17-40ACA expires:2/28/2017 Tax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details.","New","30270 USD"
"Chevrolet Traverse","1GNKRFED6HJ221029","2017 Chevrolet Traverse","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_LS-Austin-TX/2983542963","http://inventory-dmg.assets-cdk.com/7/0/6/14385490607.jpg","Traverse","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","30195 USD"
"Chevrolet Traverse","1GNKRJKD0HJ135870","2017 Chevrolet Traverse","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_Premier-Austin-TX/2925928873","http://inventory-dmg.assets-cdk.com/0/3/6/13848877630.jpg","Traverse","MSRP: $46,145.00  
Consumer Cash Program (Exp.02/28/2017): $1,000.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Consumer Cash Program 17-40ACA expires:2/28/2017 Tax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details.","New","41453 USD"
"Chevrolet Traverse","1GNKRJKD1HJ276317","2017 Chevrolet Traverse","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_Premier-Austin-TX/2934227803","http://inventory-dmg.assets-cdk.com/4/8/1/13964543184.jpg","Traverse","MSRP: $47,975.00  
Consumer Cash Program (Exp.02/28/2017): $1,000.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Consumer Cash Program 17-40ACA expires:2/28/2017 Tax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details.","New","45975 USD"
"Chevrolet Traverse","1GNKRJKD1HJ277550","2017 Chevrolet Traverse","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_Premier-Austin-TX/2934932423","http://inventory-dmg.assets-cdk.com/6/1/0/14063866016.jpg","Traverse","MSRP: $46,980.00  
Consumer Cash Program (Exp.02/28/2017): $1,000.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Consumer Cash Program 17-40ACA expires:2/28/2017 Tax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details.","New","44980 USD"
"Chevrolet Traverse","1GNKRJKD2HJ330580","2017 Chevrolet Traverse","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_Premier-Austin-TX/2972325923","http://inventory-dmg.assets-cdk.com/9/8/7/14341580789.jpg","Traverse","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","45510 USD"
"Chevrolet Traverse","1GNKRJKD9HJ334397","2017 Chevrolet Traverse","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Traverse-FWD_Premier-Austin-TX/2975595173","http://inventory-dmg.assets-cdk.com/0/5/9/14392785950.jpg","Traverse","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","45510 USD"
"Chevrolet Trax","KL7CJKSB2HB128077","2017 Chevrolet Trax","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Trax-FWD_4dr_LS-Austin-TX/2960062723","http://inventory-dmg.assets-cdk.com/4/0/9/14172411904.jpg","Trax","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","19695 USD"
"Chevrolet Trax","KL7CJKSB0HB128580","2017 Chevrolet Trax","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Trax-FWD_4dr_LS-Austin-TX/2960062743","http://inventory-dmg.assets-cdk.com/7/1/0/14172409017.jpg","Trax","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","19695 USD"
"Chevrolet Trax","KL7CJKSB8HB129606","2017 Chevrolet Trax","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Trax-FWD_4dr_LS-Austin-TX/2960062763","http://inventory-dmg.assets-cdk.com/3/2/7/14172414723.jpg","Trax","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","19695 USD"
"Chevrolet Trax","KL7CJKSB6HB130916","2017 Chevrolet Trax","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Trax-FWD_4dr_LS-Austin-TX/2960062773","http://inventory-dmg.assets-cdk.com/3/9/2/14172413293.jpg","Trax","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","19695 USD"
"Chevrolet Trax","KL7CJKSB1HB127924","2017 Chevrolet Trax","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Trax-FWD_4dr_LS-Austin-TX/2962993013","http://inventory-dmg.assets-cdk.com/3/1/6/14224210613.jpg","Trax","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","19695 USD"
"Chevrolet Trax","3GNCJKSBXHL131625","2017 Chevrolet Trax","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Trax-FWD_4dr_LS-Austin-TX/2966989163","http://inventory-dmg.assets-cdk.com/5/9/0/14196934095.jpg","Trax","MSRP: $21,895.00  
Total GM Cash Rebates (Exp.01/01/2017): $500.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Final price includes Dealer Discount, GM Cash Rebates and includes any dealer installed options. Tax Title and License Fee Extra. Additional discounts may be available to TX residents. Contact dealership for details.","New","19143 USD"
